{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srabza.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 56 56 56 56 56 56 56 56 56 56 40 40 63 40 40 93 93 15 15 15 7 7 87 9 9 9 74 2 60 52 52 25 25 9 9 9 1 85 85 53 62 9 74 2 66 66 66 47 47 11 45 45 45 64 64 29 28 28 28 28 87 53 53 53 0 0 0 52 52 25 25 25 97 97 97 97 97 14 76 73 73 99 27 89 89 87 87 38 38 38 38 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgav5s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 63 63 12 4 12 12 12 12 12 12 4 4 4 4 4 54 54 40 63 93 93 49 36 36 7 7 87 9 9 74 74 27 78 78 78 25 25 11 64 80 85 53 73 16 18 66 77 77 77 11 45 64 64 3 3 3 77 24 24 13 13 58 58 65 77 77 6 36 36 49 7 7 23 69 69 69 42 81 81 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bwix5s.wav', 'hubert': '71 71 71 71 40 40 66 63 47 47 53 53 53 53 53 44 80 80 18 60 70 70 70 14 14 24 24 13 13 13 13 58 58 32 32 64 74 2 31 31 23 10 37 37 86 53 53 44 80 85 37 86 38 9 9 74 74 2 89 89 6 36 49 60 3 3 3 3 77 24 24 13 13 13 13 58 58 58 32 16 16 77 77 6 49 49 36 49 49 7 7 23 69 69 69 69 69 69 69 69 69 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 4 4 4 8 8 8 8 8 8 4 4 4 4 4 56 63 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lrwr8a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 67 67 67 67 54 54 54 40 63 93 93 90 90 35 35 94 32 32 32 60 60 70 52 25 25 87 9 9 9 1 2 60 60 14 76 76 62 99 82 87 87 24 24 61 61 61 61 46 30 52 25 25 94 94 32 32 64 64 65 2 31 36 23 23 23 73 1 89 89 87 87 38 38 38 38 44 80 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/swwc3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 67 67 67 54 54 63 63 63 93 93 15 15 7 7 87 9 9 9 9 2 70 70 70 14 14 24 24 13 58 58 32 32 74 2 2 2 14 14 76 76 62 62 99 6 15 15 15 15 15 15 7 7 11 11 45 45 64 64 65 6 99 99 99 99 99 60 52 52 25 25 11 11 45 45 64 64 65 74 27 27 47 59 90 90 35 11 11 11 11 64 64 64 64 64 64 29 29 29 15 15 15 41 41 41 41 41 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 63 63 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgwk7n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 34 34 67 67 67 67 54 54 40 40 40 63 63 47 47 90 35 35 94 32 32 65 6 36 36 49 92 92 27 78 78 52 25 11 45 64 64 80 80 60 60 14 76 76 62 99 99 99 92 63 89 89 59 59 94 94 94 32 32 64 65 6 36 36 15 15 7 87 87 9 9 16 77 77 77 44 80 80 80 80 80 80 80 26 26 26 87 91 91 91 91 91 17 58 17 81 81 81 81 81 10 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 4 4 4 4 4 22 22 22 8 8 8 63 63 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/bwis6s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 4 4 12 12 12 12 12 34 34 34 67 67 67 67 54 54 63 40 93 63 47 47 53 53 44 80 80 60 70 70 14 24 24 13 13 58 58 58 65 74 31 31 59 23 53 53 44 80 85 87 38 9 43 43 6 6 15 15 15 15 15 7 7 87 53 53 74 74 2 2 63 2 78 6 15 15 15 15 15 15 7 7 23 69 69 69 69 69 69 69 42 81 80 81 81 81 81 81 81 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/prwq4p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 40 40 40 40 40 40 40 93 27 47 59 35 35 94 32 32 65 6 36 36 49 60 60 60 47 76 87 87 9 9 9 1 74 2 60 60 23 23 62 62 77 99 92 27 89 59 59 98 45 45 69 65 65 3 3 3 3 77 48 48 51 19 19 16 74 27 47 47 59 35 35 11 11 11 64 64 29 29 6 49 49 49 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/bbir6n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 34 34 34 34 34 34 34 34 34 34 34 34 56 56 56 56 40 40 40 40 40 93 93 63 47 47 53 53 53 16 16 18 18 18 66 27 47 90 90 35 35 53 69 69 69 69 25 53 53 44 26 26 24 24 24 61 43 43 6 36 36 36 7 7 23 53 74 74 89 89 36 49 92 26 26 26 87 42 17 17 17 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lgaf3n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 39 39 39 67 67 67 67 67 54 54 54 40 40 93 93 90 35 35 94 32 32 64 74 27 78 78 52 52 25 25 45 45 64 64 80 85 53 62 62 74 28 28 87 87 87 9 9 43 3 3 3 49 99 99 3 3 99 99 60 52 52 52 25 25 11 64 64 64 44 80 26 26 26 87 87 17 17 17 17 17 97 19 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 4 4 4 4 4 4 4 8 8 8 8 8 8 8 8 8 8 4 4 4 4 8 8 8 56 56 56 56 63 63 56 56 56 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lgwq5a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 56 63 63 40 40 40 93 93 93 90 90 35 35 87 94 94 32 32 32 64 64 1 27 27 78 78 78 52 52 52 25 11 45 45 45 64 64 64 64 80 80 18 10 10 10 70 14 14 76 53 99 99 99 99 27 63 89 89 59 59 59 98 98 98 98 69 69 69 69 65 6 3 3 3 3 3 24 24 24 13 13 13 58 58 58 9 16 77 77 73 73 1 74 89 89 87 87 94 94 94 94 32 32 32 32 88 44 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 63 63 63 4 20 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/srin4s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 67 67 67 67 67 54 54 63 63 93 6 6 36 36 7 7 87 9 9 9 74 21 60 60 60 52 52 25 25 87 91 9 9 9 85 85 85 53 53 44 80 80 80 37 37 37 86 86 86 38 44 44 80 18 18 18 3 3 3 3 3 3 77 48 48 48 48 48 48 19 19 19 19 65 6 6 49 49 49 49 49 7 7 87 69 69 69 69 69 42 44 80 80 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 63 63 56 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/swao5p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 67 67 67 67 67 54 54 63 63 63 93 93 6 36 36 7 7 87 9 9 74 85 60 60 60 70 14 14 24 24 24 61 13 13 58 58 32 65 74 27 31 23 23 23 62 62 62 29 28 28 28 37 37 37 37 37 86 86 87 97 97 97 69 69 65 65 3 3 3 3 3 77 24 24 24 13 13 13 58 58 58 32 32 65 65 3 3 99 92 92 27 63 27 47 47 90 35 35 11 11 11 64 64 64 64 64 29 29 6 28 36 49 49 41 41 41 83 83 83 83 83 83 83 83 22 22 22 4 4 22 63 63 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/lbij9a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 63 63 4 4 4 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 56 56 56 56 56 56 56 56 56 56 40 40 40 40 40 93 93 93 93 90 35 35 94 32 32 64 74 74 27 47 47 90 90 35 35 69 69 69 69 69 69 69 76 76 73 62 1 66 27 21 95 87 87 94 32 32 64 80 26 26 87 24 13 13 58 58 58 44 80 85 11 11 89 89 89 53 42 42 42 80 80 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pgwr3p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 34 34 34 34 34 67 67 67 67 67 54 54 40 40 63 63 93 47 59 90 35 94 94 32 65 6 36 36 60 92 27 78 78 52 25 25 11 45 64 44 80 18 60 14 76 76 76 99 82 87 87 24 24 61 61 61 43 43 43 99 3 3 99 60 52 52 25 25 11 45 45 64 64 74 27 27 47 59 59 90 35 35 11 11 11 64 64 64 64 64 64 64 29 29 15 15 15 15 15 41 41 41 41 10 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 56 56 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/prac6a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 67 67 67 67 67 54 54 40 40 40 63 63 47 59 35 35 94 32 32 65 6 28 60 60 52 52 25 25 9 9 1 1 85 85 53 62 9 74 74 6 15 15 15 7 7 11 11 45 64 64 65 6 36 15 15 15 7 7 53 53 53 74 74 2 63 27 89 6 15 15 7 7 23 73 1 27 89 87 87 87 38 38 38 38 44 80 80 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sgap1s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 34 34 34 34 34 34 67 67 67 54 54 40 63 93 93 6 49 36 7 7 87 9 9 9 74 74 66 27 78 78 52 52 25 11 45 64 80 80 85 73 16 18 66 66 27 47 47 11 45 45 64 64 60 70 14 14 68 68 44 80 18 18 6 36 36 36 49 7 7 23 69 69 69 42 44 80 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/prip2p.wav', 'hubert': '71 71 71 71 12 12 12 12 12 12 12 63 4 4 4 4 56 56 56 40 40 40 40 40 40 40 40 27 47 59 33 35 94 94 32 65 65 36 36 49 60 60 60 76 76 87 94 9 9 85 85 23 16 18 18 18 27 27 47 47 11 45 45 64 1 27 31 31 59 59 23 69 69 69 65 74 27 47 47 59 90 35 11 11 11 64 64 29 29 28 49 49 41 41 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/bwat2n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 4 54 40 40 40 40 93 93 93 93 47 47 53 53 44 80 18 60 60 70 14 14 24 13 58 58 74 85 85 23 62 74 74 27 27 27 31 31 59 59 45 45 45 64 64 74 27 31 59 59 59 69 69 69 69 80 80 26 26 26 87 42 42 17 17 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/pbib9a.wav', 'hubert': '71 71 71 71 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 56 4 4 4 54 40 40 40 40 93 93 27 47 47 59 35 94 94 32 65 6 36 36 92 92 27 63 47 47 90 35 35 69 69 69 25 53 53 16 80 18 18 66 66 27 47 47 45 45 64 64 80 26 26 24 13 13 58 58 44 80 85 85 73 1 1 89 89 87 87 87 38 38 38 44 80 80 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pgbb5s.wav', 'hubert': '71 71 71 71 12 12 12 63 12 12 12 67 67 54 40 40 63 63 63 63 47 47 59 33 35 87 94 94 32 32 65 6 6 36 36 60 92 92 27 78 78 52 52 25 11 11 45 64 64 64 44 80 18 18 66 27 47 47 24 13 58 58 58 1 66 66 27 47 47 11 11 45 45 64 64 64 65 3 3 3 3 3 77 24 24 24 13 13 13 58 58 58 32 65 77 77 6 49 49 49 49 49 7 7 7 23 69 69 69 69 69 69 69 42 81 81 81 81 83 83 83 83 83 84 22 63 63 63 63 22 22 22 22 34 34 34 34 34 34 34 34 34 34 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pgwv2p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 4 4 4 4 4 4 4 67 67 67 67 67 54 54 54 63 63 40 73 40 40 40 63 27 47 59 33 33 35 35 94 94 32 32 32 65 65 6 36 36 49 60 92 92 27 78 78 52 52 25 11 45 45 64 64 64 44 80 18 60 14 76 76 99 99 99 99 60 3 77 77 77 11 11 45 45 45 64 64 74 74 27 63 27 31 31 59 59 59 69 69 69 69 69 65 74 27 27 27 47 59 59 35 35 11 11 11 11 64 64 64 64 64 29 29 6 15 15 15 41 41 41 41 83 83 83 22 22 22 22 22 63 22 22 22 63 63 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sbba9s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 40 40 63 12 4 12 12 12 67 67 54 54 54 40 63 93 93 6 49 36 36 7 7 87 9 9 9 74 74 66 2 27 47 47 90 90 35 35 69 69 69 69 69 60 74 27 47 24 24 58 58 58 32 37 37 86 86 94 94 32 32 64 80 80 26 26 87 24 13 13 58 58 32 80 18 18 6 6 36 36 49 7 7 23 69 69 69 44 80 81 81 81 81 81 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srwb5n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 12 12 4 12 12 63 12 12 56 63 12 40 40 40 63 93 93 15 15 15 7 7 87 9 9 9 9 2 52 52 52 25 9 9 9 1 60 60 14 76 76 62 99 99 66 66 63 47 47 11 45 45 45 64 65 3 3 3 3 3 87 24 24 24 13 13 13 13 58 58 32 32 16 77 77 77 26 26 26 26 87 38 38 38 42 42 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/lrix9p.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 67 67 67 67 67 54 54 54 63 93 93 93 90 90 35 87 94 32 32 64 60 60 52 52 25 25 9 9 9 1 85 85 53 53 44 80 26 87 38 9 9 74 2 2 89 6 36 15 92 26 26 26 87 24 13 13 13 13 58 58 88 44 80 80 18 18 18 18 47 47 59 90 35 35 11 11 11 64 64 64 64 64 64 64 29 29 15 15 15 15 15 41 41 41 10 10 83 83 83 83 4 4 4 4 4 4 4 4 4 4 4 4 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bbii6p.wav', 'hubert': '71 71 71 71 71 12 12 12 63 12 63 63 56 56 56 56 56 56 56 40 40 63 40 40 40 63 27 47 47 53 53 53 44 44 80 80 18 18 66 66 27 47 47 90 90 35 35 69 69 69 69 69 69 69 69 69 81 65 84 84 96 55 55 55 67 67 67 67 54 54 40 40 63 86 86 86 53 53 44 80 80 37 37 37 24 13 13 13 13 13 58 58 58 32 65 65 6 6 36 36 36 36 7 7 87 53 53 74 74 74 2 89 6 15 49 92 92 27 27 47 59 59 90 35 11 11 11 11 64 64 64 64 64 64 29 6 6 15 15 15 41 41 41 41 41 83 83 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bway1a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 12 56 56 63 63 56 40 63 40 40 40 40 40 63 47 47 53 53 53 53 53 44 80 80 18 60 60 70 70 14 14 24 24 13 13 13 13 58 58 58 32 32 64 74 2 31 36 23 23 23 62 74 74 31 60 60 60 70 14 14 14 24 24 13 13 13 58 58 58 60 60 70 70 14 14 14 24 68 68 44 44 80 85 73 73 11 74 27 89 89 87 87 87 94 94 94 94 32 32 32 32 64 81 81 81 81 81 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 4 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lrae1n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 39 39 39 39 39 39 67 67 67 67 67 54 54 54 54 40 63 93 93 93 90 90 90 35 35 94 32 32 64 60 60 70 52 52 25 87 91 91 9 9 9 1 85 23 62 62 74 27 36 36 37 37 11 45 45 45 45 45 64 64 60 70 70 70 14 14 24 24 51 61 68 44 16 80 80 18 18 18 26 26 26 87 24 13 17 17 17 17 97 97 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 4 4 4 4 4 4 8 8 8 8 8 8 8 8 63 63 63 56 63 56 56 56 56 40 40 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pwit5a.wav', 'hubert': '71 71 71 71 12 54 40 40 63 40 63 47 47 33 33 35 94 94 32 32 65 65 6 36 49 49 60 60 70 70 14 14 24 24 13 13 13 58 58 58 32 32 74 2 27 31 31 10 37 37 53 53 44 44 80 18 18 27 27 27 31 59 59 59 45 45 45 45 64 64 65 3 3 3 3 3 3 24 24 24 13 13 58 58 58 9 16 77 77 77 73 73 1 74 27 89 87 87 87 94 94 94 94 32 32 32 64 81 81 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 63 63 63 63 63 63 8 4 63 4 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/sbam9n.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 67 67 67 67 67 54 54 54 40 40 63 93 93 15 15 15 7 87 87 9 9 9 2 2 66 66 47 90 90 35 69 69 69 76 76 76 9 74 31 85 87 87 38 38 16 16 18 18 18 26 26 26 87 24 13 13 13 13 58 58 32 88 80 80 18 18 18 26 26 26 87 87 91 91 42 42 42 42 42 42 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 4 4 4 4 4 4 4 4 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 56 40 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s2/lbby4a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 4 4 4 4 4 4 4 4 4 4 4 4 34 34 34 34 34 34 34 34 67 67 67 67 54 54 54 54 40 93 93 90 90 35 35 94 32 32 64 16 66 27 63 47 90 90 90 35 53 69 69 69 69 16 66 27 47 47 24 24 13 58 58 58 60 70 70 70 14 14 24 24 13 58 58 58 65 3 3 3 3 3 3 3 48 48 48 48 48 46 46 46 25 25 73 73 1 27 89 89 87 87 94 94 94 94 32 32 32 88 80 81 81 81 10 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 4 4 22 22 63 63 63 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/srwb6s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 12 34 34 34 34 34 67 67 67 67 67 54 54 63 63 63 93 93 15 15 15 7 87 87 9 9 9 2 60 52 52 25 25 9 9 9 1 85 60 60 14 76 76 62 99 99 66 66 63 47 47 11 45 45 64 64 65 6 15 15 15 15 7 7 87 53 53 74 74 2 2 2 2 78 6 15 15 15 15 15 7 7 7 23 69 69 69 69 69 69 69 42 81 81 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 83 22 22 4 4 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 40 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s4/pbbpzs.wav', 'hubert': '71 71 71 71 71 12 12 12 12 63 4 4 34 34 34 34 34 34 34 34 67 67 67 67 67 67 54 54 40 40 40 63 63 63 47 59 35 35 94 32 32 65 6 15 15 92 92 27 27 47 90 90 35 69 69 69 69 16 66 47 47 24 24 13 58 58 58 65 74 27 27 47 59 59 45 45 45 64 64 29 29 28 28 7 87 53 53 53 0 0 0 52 52 25 25 97 97 97 97 65 65 6 6 36 36 36 7 7 23 69 69 69 69 69 69 42 44 80 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 63 63 40 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s1/sbim9s.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 57 4 4 12 12 12 12 12 12 67 54 54 40 63 63 93 93 49 36 36 7 87 87 9 9 16 16 18 66 27 47 47 90 90 35 35 69 69 69 69 53 53 44 85 87 38 38 38 16 80 18 18 26 26 26 24 13 13 58 58 32 44 18 18 6 36 36 36 49 7 23 23 69 69 42 80 81 81 81 81 81 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 56 40 40 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/lgax1a.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 67 54 54 40 40 40 40 63 93 93 93 90 90 35 35 94 94 94 32 32 32 64 64 1 66 27 78 78 78 52 52 25 25 11 45 45 64 64 64 64 80 80 85 87 42 9 9 74 27 31 31 59 37 37 91 91 91 9 43 43 6 6 36 36 49 60 60 70 14 14 14 24 68 68 44 80 85 85 73 11 1 27 89 89 87 87 94 94 94 94 32 32 32 32 64 81 81 81 81 81 83 83 83 83 83 83 83 83 83 83 83 22 22 22 22 22 22 22 63 63 63 22 63 63 22 4 4 4 4 4 63 63 4 4 20 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/bbac7a.wav', 'hubert': '71 71 71 67 54 12 12 40 40 63 63 63 27 47 47 53 53 53 53 44 80 80 18 18 18 66 66 27 27 47 90 90 90 35 35 69 69 69 69 69 69 69 69 69 14 76 37 37 86 53 44 80 18 18 6 6 36 36 36 7 7 7 11 45 45 45 64 64 64 6 6 36 36 15 15 7 7 7 87 87 9 9 16 16 77 77 77 44 44 80 85 85 73 73 1 74 27 89 89 87 87 94 94 94 94 94 32 32 32 32 64 44 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 22 22 22 22 22 22 22 22 22 63 63 63 63 8 8 63 63 56 56 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/pgihzn.wav', 'hubert': '71 71 71 71 71 12 12 12 12 12 12 40 63 40 40 40 63 40 63 63 47 47 33 33 35 87 94 94 32 32 65 65 6 36 49 49 60 92 27 27 78 78 52 52 25 25 11 45 45 64 64 64 64 64 64 80 18 81 10 63 63 55 55 67 54 54 40 63 93 86 86 53 53 44 80 80 85 75 75 75 75 75 94 94 94 32 32 32 64 74 2 21 21 95 95 49 49 7 7 11 11 45 64 64 64 60 52 52 25 25 25 97 97 97 65 1 80 26 26 87 87 91 91 91 42 42 17 17 17 81 81 81 81 83 83 83 83 83 83 83 22 22 22 22 4 4 20 20 20 20', 'duration': 0.0}
{'audio': '/ssd_scratch/cvit/neha/GRID/audio/trainval/s29/swwtzp.wav', 'hubert': '71 71 71 93 93 15 15 15 15 7 87 87 87 9 9 9 9 74 2 31 60 60 60 70 14 14 14 24 24 13 13 13 58 58 58 32 32 32 74 2 2 31 31 60 60 60 60 14 76 76 53 99 99 99 99 92 27 63 31 31 59 59 59 45 45 45 45 45 64 64 64 29 29 28 28 28 7 11 11 45 45 64 64 60 52 52 25 25 25 97 32 32 65 74 74 27 63 47 47 59 59 35 35 11 11 11 64 64 64 64 64 64 29 6 6 15 15 15 41 41 41 41 41 83 83 63 63 22 22 63 63 22 22 22 22 22 22 22 22 8 8 63 56 56 63 63 63 20 20 20', 'duration': 0.0}
